기준일,기준가격,광물종합지수,메이저금속지수,희유금속지수,에너지광물지수,Close,시장전망지표,수급안정화지수,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
2023-09-28,32990.0,2820.58,2235.45,2332.36,3421.321668,1352.8199462890625,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-09-29,32990.0,2846.24,2261.63,2332.36,3441.822058,1347.8499755859375,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-10-02,32975.0,2854.53,2295.07,2259.02,3394.907367,1351.93994140625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-03,32975.0,2827.35,2276.15,2259.02,3340.425563,1354.18994140625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-04,32975.0,2783.05,2247.55,2259.02,3244.120364,1359.219970703125,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-05,32990.0,2758.4,2238.59,2259.02,3166.639835,1351.1600341796875,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-06,32990.0,2722.54,2215.19,2259.02,3091.132268,1346.06005859375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-09,32975.0,2744.36,2230.75,2252.84,3135.276665,1343.3599853515625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-10,32975.0,2757.1,2226.55,2252.84,3204.75215,1346.8900146484375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-11,32975.0,2738.18,2201.43,2252.84,3209.345147,1341.8900146484375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-12,32985.0,2722.51,2202.74,2252.84,3135.072453,1338.260009765625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-13,32990.0,2743.27,2211.25,2252.84,3196.244403,1348.3399658203125,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-16,32975.0,2741.91,2202.65,2276.65,3208.344714,1352.0699462890625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-17,32975.0,2753.01,2211.0,2276.65,3228.017959,1347.760009765625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-18,32975.0,2736.43,2206.18,2276.65,3171.433558,1352.989990234375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-19,32985.0,2755.84,2233.69,2276.65,3160.524803,1354.56005859375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-20,32990.0,2726.59,2220.66,2276.65,3078.228136,1356.22998046875,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-23,32980.0,2730.94,2210.73,2342.51,3098.390493,1349.3399658203125,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-24,32980.0,2700.58,2190.97,2342.51,3035.18265,1334.43994140625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-25,32980.0,2693.98,2201.96,2342.51,2970.025134,1343.6400146484375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-26,32995.0,2724.4,2237.49,2342.51,2980.592784,1352.6800537109375,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-27,33000.0,2732.06,2239.16,2342.51,3006.982739,1350.3399658203125,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-30,32985.0,2725.61,2237.44,2280.56,3014.145954,1355.219970703125,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-10-31,32990.0,2767.09,2285.24,2280.56,3031.418534,1348.0699462890625,70.78,68.72,42.0,565.0,614.0,5780.0,-5215.0
2023-11-01,32990.0,2726.75,2267.61,2280.56,2920.790219,1350.1600341796875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-02,33000.0,2730.24,2276.1,2280.56,2908.352209,1347.8399658203125,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-03,33005.0,2739.21,2282.82,2280.56,2923.697085,1333.6800537109375,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-06,32995.0,2739.07,2291.16,2236.31,2917.477067,1307.8399658203125,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-07,32995.0,2745.03,2311.91,2236.31,2877.270749,1297.1099853515625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-08,32995.0,2740.65,2297.82,2236.31,2902.519874,1304.550048828125,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-09,33010.0,2767.27,2311.55,2236.31,2967.188603,1308.1199951171875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-10,33015.0,2772.51,2304.28,2236.31,3011.204007,1315.199951171875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-13,33005.0,2768.1,2299.86,2184.08,3032.297168,1319.6199951171875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-14,33005.0,2766.73,2307.45,2184.08,3002.275771,1319.0699462890625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-15,33005.0,2758.01,2303.65,2184.08,2978.451544,1304.239990234375,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-16,33010.0,2791.66,2337.75,2184.08,3008.952732,1301.8599853515625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-17,33015.0,2768.87,2314.22,2184.08,2989.473583,1292.449951171875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-20,33005.0,2759.35,2311.0,2086.24,3008.641589,1294.5,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-21,33005.0,2761.53,2323.04,2086.24,2979.526922,1288.1500244140625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-22,33000.0,2780.07,2339.19,2086.24,3005.01481,1295.18994140625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-23,33010.0,2783.79,2333.24,2086.24,3038.827177,1298.7900390625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-24,33015.0,2783.17,2325.18,2086.24,3061.797155,1300.1800537109375,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-27,32995.0,2764.08,2318.3,1972.16,3064.214337,1289.7900390625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-28,32995.0,2767.29,2312.5,1972.16,3096.358069,1302.530029296875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-29,32995.0,2756.12,2300.66,1972.16,3087.53741,1287.530029296875,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-11-30,33010.0,2761.45,2310.43,1972.16,3078.306087,1288.3599853515625,69.28,67.26,41.4,551.0,928.5,7737.0,-7186.0
2023-12-01,33005.0,2765.75,2295.32,1972.16,3145.39865,1296.6600341796875,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-04,32995.0,2767.28,2311.01,1826.66,3182.878456,1299.18994140625,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-05,32995.0,2761.15,2305.82,1826.66,3173.555228,1307.800048828125,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-06,32995.0,2723.89,2272.33,1826.66,3123.337067,1313.3699951171875,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-07,33000.0,2736.78,2247.98,1826.66,3260.731742,1313.719970703125,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-08,32280.0,2764.36,2248.08,1826.66,3384.948996,1312.760009765625,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-11,31545.0,2777.13,2276.69,1661.85,3448.908028,1316.510009765625,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-12,30830.0,2752.42,2255.19,1661.85,3411.796151,1313.6199951171875,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-13,30105.0,2736.05,2269.41,1661.85,3282.543537,1310.1400146484375,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-14,29390.0,2721.03,2251.61,1661.85,3276.886382,1292.010009765625,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-15,28700.0,2748.26,2295.5,1661.85,3245.82878,1291.9200439453125,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-18,28685.0,2753.81,2314.82,1608.56,3241.521033,1276.469970703125,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-19,28685.0,2736.47,2304.25,1608.56,3200.153573,1302.9300537109375,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-20,28685.0,2733.28,2303.23,1608.56,3189.462136,1297.760009765625,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-21,28710.0,2730.32,2306.23,1608.56,3166.279152,1296.97998046875,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-22,28710.0,2748.54,2313.11,1608.56,3223.413281,1291.7099609375,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-27,28690.0,2779.35,2348.71,1604.29,3242.826859,1293.9200439453125,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-28,28705.0,2786.64,2367.18,1604.29,3213.029763,1294.760009765625,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2023-12-29,28710.0,2783.29,2374.53,1604.29,3174.172398,1277.8399658203125,68.52,66.52,41.3,514.0,736.0,6668.0,-6154.0
2024-01-02,28690.0,2764.54,2372.83,1597.32,3103.587499,1293.5400390625,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-03,28690.0,2745.41,2380.19,1597.32,2998.750166,1307.6199951171875,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-04,28700.0,2740.15,2362.41,1597.32,3031.440086,1309.530029296875,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-05,28700.0,2737.09,2351.55,1597.32,3052.532127,1311.25,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-08,28690.0,2722.96,2333.89,1594.05,3050.779364,1313.1300048828125,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-09,28690.0,2707.37,2324.35,1594.05,3014.872423,1311.800048828125,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-10,28690.0,2720.54,2324.0,1594.05,3071.600128,1319.7900390625,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-11,28705.0,2700.61,2313.63,1594.05,3019.63937,1317.5,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-12,28700.0,2686.51,2318.08,1594.05,2945.783204,1311.989990234375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-15,28690.0,2678.48,2299.69,1590.53,2971.555053,1312.8499755859375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-16,28690.0,2664.3,2284.88,1590.53,2958.475848,1319.7099609375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-17,28690.0,2662.96,2279.37,1590.53,2970.151551,1337.7900390625,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-18,28695.0,2653.41,2269.36,1590.53,2961.539942,1344.050048828125,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-19,28695.0,2640.78,2256.15,1590.53,2950.025016,1337.6600341796875,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-22,28685.0,2633.09,2274.94,1582.49,2863.037913,1333.2099609375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-23,28685.0,2638.3,2270.97,1582.49,2896.651395,1338.739990234375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-24,28685.0,2660.26,2301.11,1582.49,2894.587485,1336.780029296875,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-25,28690.0,2689.17,2345.47,1582.49,2878.123185,1329.8900146484375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-26,28690.0,2685.28,2356.11,1582.49,2830.531706,1336.030029296875,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-29,28680.0,2687.59,2357.64,1580.04,2836.875461,1336.760009765625,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-30,28675.0,2681.55,2360.47,1580.04,2804.448933,1333.2099609375,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-01-31,28680.0,2700.06,2359.62,1580.04,2880.269142,1326.6199951171875,69.26,67.25,43.7,628.0,1056.9,8298.0,-7670.0
2024-02-01,28690.0,2679.77,2353.72,1580.04,2815.755113,1333.9100341796875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-02,28690.0,2658.57,2330.71,1580.04,2798.269344,1328.949951171875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-05,28665.0,2659.47,2317.82,1581.59,2838.494434,1337.72998046875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-06,28670.0,2657.83,2295.33,1581.59,2898.815802,1333.3900146484375,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-07,28675.0,2640.83,2282.42,1581.59,2868.231512,1326.7900390625,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-08,28685.0,2652.25,2289.66,1581.59,2893.102454,1327.6199951171875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-09,28100.0,2665.57,2296.13,1581.59,2928.271062,1331.469970703125,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-12,28105.0,2652.6,2271.38,1603.15,2936.732931,1330.06005859375,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-13,28110.0,2647.48,2272.48,1603.15,2911.790323,1328.5,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-14,28115.0,2656.49,2284.54,1603.15,2911.790323,1340.7900390625,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-15,28130.0,2650.02,2278.9,1603.15,2902.396623,1326.0,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-16,28130.0,2659.37,2289.66,1603.15,2907.885161,1327.6600341796875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-19,28135.0,2665.14,2302.26,1604.07,2892.269854,1331.5799560546875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-20,28140.0,2652.14,2302.44,1604.07,2838.246875,1333.3399658203125,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-21,28150.0,2631.8,2271.78,1604.07,2847.683208,1333.75,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-22,28165.0,2662.79,2292.28,1604.07,2912.245041,1332.8699951171875,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-23,28170.0,2662.72,2280.69,1604.07,2947.762491,1327.1700439453125,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-26,28175.0,2662.42,2279.98,1602.01,2950.11311,1330.0,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-27,28180.0,2652.23,2260.51,1602.01,2968.585359,1331.719970703125,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-28,28185.0,2667.06,2273.02,1602.01,2991.517018,1331.7900390625,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-02-29,28200.0,2673.87,2275.26,1602.01,3013.308156,1333.3800048828125,74.41,71.55,41.8,482.0,194.0,2793.0,-2311.0
2024-03-01,28205.0,2675.73,2269.43,1602.01,3040.057489,1335.199951171875,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-04,28215.0,2706.03,2273.13,1653.7,3123.300109,1330.9000244140625,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-05,28220.0,2713.45,2268.92,1653.7,3169.832134,1328.93994140625,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-06,28225.0,2723.66,2278.47,1653.7,3182.598344,1333.4300537109375,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-07,28240.0,2710.67,2276.47,1653.7,3131.860693,1327.0899658203125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-08,28245.0,2730.12,2308.59,1653.7,3109.597311,1321.1800537109375,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-11,28250.0,2736.57,2305.68,1748.85,3082.817178,1315.97998046875,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-12,28255.0,2705.95,2283.75,1748.85,3023.387246,1310.5400390625,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-13,28260.0,2694.11,2280.28,1748.85,2984.39697,1311.1500244140625,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-14,28275.0,2698.98,2290.77,1748.85,2971.485778,1313.6500244140625,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-15,28280.0,2678.96,2278.58,1748.85,2926.387575,1321.9200439453125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-18,28290.0,2683.09,2280.69,1800.18,2906.135818,1329.3399658203125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-19,28295.0,2670.75,2275.54,1800.18,2871.38871,1336.0899658203125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-20,28300.0,2664.21,2274.05,1800.18,2849.329575,1337.02001953125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-21,28315.0,2672.94,2280.1,1800.18,2866.318925,1330.1099853515625,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-22,28320.0,2686.74,2303.41,1800.18,2851.135992,1334.6800537109375,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-25,28325.0,2679.09,2285.98,1814.85,2864.511186,1343.5999755859375,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-26,28330.0,2692.13,2292.86,1814.85,2896.366997,1339.1300048828125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-27,28360.0,2691.12,2284.67,1814.85,2917.438416,1343.06005859375,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-03-28,28365.0,2669.82,2247.71,1814.85,2944.661257,1349.800048828125,73.53,70.7,2.0,100.0,1300.8,9282.0,-9182.0
2024-04-02,28370.0,2629.59,2214.5,1793.94,2894.334764,1355.530029296875,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-03,28375.0,2674.83,2268.55,1793.94,2911.283224,1350.72998046875,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-04,28390.0,2671.35,2271.66,1793.94,2887.210159,1344.8399658203125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-05,28395.0,2703.31,2325.87,1793.94,2850.585794,1351.3599853515625,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-08,28400.0,2707.2,2325.96,1786.62,2870.024492,1350.27001953125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-09,28405.0,2721.63,2350.09,1786.62,2855.592566,1354.219970703125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-10,28410.0,2743.25,2373.28,1786.62,2873.050511,1348.5400390625,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-11,28425.0,2772.73,2409.79,1786.62,2882.604432,1363.760009765625,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-12,28430.0,2764.24,2387.59,1786.62,2913.727661,1367.8399658203125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-15,27715.0,2809.3,2424.9,1822.32,2962.147411,1379.6099853515625,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-16,27720.0,2841.8,2448.59,1822.32,3021.639657,1387.6700439453125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-17,27725.0,2833.68,2436.2,1822.32,3026.094925,1387.3399658203125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-18,27730.0,2875.65,2472.68,1822.32,3085.795072,1379.5400390625,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-19,27730.0,2922.89,2518.53,1822.32,3138.775751,1379.4000244140625,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-22,27720.0,2946.21,2545.26,1819.96,3154.139607,1373.9300537109375,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-23,27720.0,2929.48,2546.98,1819.96,3081.062858,1378.8399658203125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-24,27720.0,2886.01,2500.92,1819.96,3043.299367,1370.47998046875,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-25,27730.0,2895.92,2521.51,1819.96,3021.949758,1376.969970703125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-26,27730.0,2917.29,2545.06,1819.96,3037.851922,1371.699951171875,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-29,27720.0,2909.74,2543.69,1825.67,3008.618815,1377.0899658203125,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
2024-04-30,27720.0,2916.82,2538.73,1825.67,3050.612132,1374.6400146484375,71.94,69.18,1.1,63.0,1142.6,7910.0,-7847.0
